gene_nombre;fact_fecha;cpro_nombre;defa_cantidad_ent;defa_valor_uni;total_ent;ceco_nombre;capr_nombre;unid_nombre
RUIZ CARREÃ‘O ANDY DAYAN;26/7/2023;Big Eye 20 - 30;0.419;2300.000;963.700;COMERCIALIZACION;PESCADO CAPTURADO BIG EYE;Toneladas
RUIZ CARREÃ‘O ANDY DAYAN;26/7/2023;Big Eye 30 - 40;0.145;2300.000;333.500;COMERCIALIZACION;PESCADO CAPTURADO BIG EYE;Toneladas
RUIZ CARREÃ‘O ANDY DAYAN;26/7/2023;Big Eye 40 - 60;0.108;2400.000;259.200;COMERCIALIZACION;PESCADO CAPTURADO BIG EYE;Toneladas
GRUPO DEGFER CIA LTDA;26/7/2023;Big Eye 30 - 40;0.119;2300.000;273.700;COMERCIALIZACION;PESCADO CAPTURADO BIG EYE;Toneladas
GALAPESCA S.A;4/8/2023;Skip Jack  -3;5.666;1550.000;8782.300;COMERCIALIZACION;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;4/8/2023;Skip Jack  3 - 4;2.414;1750.000;4224.500;COMERCIALIZACION;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;4/8/2023;Skip Jack  4 - 7.5;3.785;1950.000;7380.750;COMERCIALIZACION;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;4/8/2023;Skip Jack  7.5 - 20;7.617;2000.000;15234.000;COMERCIALIZACION;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;4/8/2023;Yellow Fin -3;8.575;1550.000;13291.250;COMERCIALIZACION;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;4/8/2023;Yellow Fin  3 - 4;10.351;1750.000;18114.250;COMERCIALIZACION;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;4/8/2023;Yellow Fin  4 - 7.5;10.925;1950.000;21303.750;COMERCIALIZACION;PESCADO CAPTURADO YELLOW FIN;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;4/8/2023;Pescado Blanco Reject;4.985;250.000;1246.250;LOGISTICA;PESCADO CAPTURADO WAHOO;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;4/8/2023;Pataseca;2.343;200.000;468.600;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;4/8/2023;Botellita;3.357;200.000;671.400;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
RUIZ CARREÃ‘O ANDY DAYAN;9/8/2023;Yellow Fin 7.5 - 20;3.912;2400.000;9388.800;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
RUIZ CARREÃ‘O ANDY DAYAN;9/8/2023;Big Eye 3 - 4;0.316;1700.000;537.200;LOGISTICA;PESCADO CAPTURADO BIG EYE;Toneladas
RUIZ CARREÃ‘O ANDY DAYAN;9/8/2023;Yellow Fin 20 - 30;32.817;2550.000;83683.350;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
RUIZ CARREÃ‘O ANDY DAYAN;9/8/2023;Yellow FIin 30 - 40;13.060;2550.000;33303.000;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
RUIZ CARREÃ‘O ANDY DAYAN;9/8/2023;Yellow Fin 40 - 60;28.210;2800.000;78988.000;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
RUIZ CARREÃ‘O ANDY DAYAN;9/8/2023;Yellow Fin 60 - 80;14.572;2800.000;40801.600;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
RUIZ CARREÃ‘O ANDY DAYAN;9/8/2023;Yellow Fin 80 - 100;10.730;3000.000;32190.000;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
RUIZ CARREÃ‘O ANDY DAYAN;9/8/2023;Yellow Fin + 100;8.838;3000.000;26514.000;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
RUIZ CARREÃ‘O ANDY DAYAN;9/8/2023;Yellow Fin  +120;15.985;3000.000;47955.000;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;9/8/2023;Dorado PequeÃ±o 4 - 7 libras;1.216;100.000;121.600;LOGISTICA;PESCADO CAPTURADO DORADO;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;9/8/2023;Dorado Mediano 7.50 - 12 libras;1.588;200.000;317.600;LOGISTICA;PESCADO CAPTURADO DORADO;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;9/8/2023;Pescado Fresco Wahoo;0.195;200.000;39.000;LOGISTICA;PESCADO CAPTURADO WAHOO;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;10/8/2023;Skip Jack  -3;131.467;1575.000;207060.525;LOGISTICA;PESCADO CAPTURADO SKIP JACK;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;10/8/2023;Skip Jack  3 - 4;11.370;1775.000;20181.750;LOGISTICA;PESCADO CAPTURADO SKIP JACK;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;10/8/2023;Skip Jack  4 - 7.5;16.129;1975.000;31854.775;LOGISTICA;PESCADO CAPTURADO SKIP JACK;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;10/8/2023;Skip Jack  7.5 - 20;29.491;2025.000;59719.275;LOGISTICA;PESCADO CAPTURADO SKIP JACK;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;10/8/2023;Yellow Fin -3;48.101;1575.000;75759.075;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;10/8/2023;Yellow Fin  3 - 4;22.031;1775.000;39105.025;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;10/8/2023;Yellow Fin  4 - 7.5;19.591;1975.000;38692.225;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;10/8/2023;Yellow Fin 7.5 - 20;4.622;2175.000;10052.850;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
RUIZ CARREÃ‘O ANDY DAYAN;16/8/2023;Yellow Fin 7.5 - 20;8.892;2300.000;20451.600;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
RUIZ CARREÃ‘O ANDY DAYAN;16/8/2023;Big Eye 3 - 4;1.201;1700.000;2041.700;LOGISTICA;PESCADO CAPTURADO BIG EYE;Toneladas
RUIZ CARREÃ‘O ANDY DAYAN;16/8/2023;Big Eye 4 - 7.5;0.918;1950.000;1790.100;LOGISTICA;PESCADO CAPTURADO BIG EYE;Toneladas
RUIZ CARREÃ‘O ANDY DAYAN;16/8/2023;Big Eye  7.5 - 20;3.079;2250.000;6927.750;LOGISTICA;PESCADO CAPTURADO BIG EYE;Toneladas
RUIZ CARREÃ‘O ANDY DAYAN;16/8/2023;Yellow Fin 20 - 30;1.831;2500.000;4577.500;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
RUIZ CARREÃ‘O ANDY DAYAN;16/8/2023;Yellow Fin 60 - 80;3.707;2800.000;10379.600;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
RUIZ CARREÃ‘O ANDY DAYAN;16/8/2023;Yellow Fin 80 - 100;1.662;3000.000;4986.000;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
RUIZ CARREÃ‘O ANDY DAYAN;16/8/2023;Big Eye 20 - 30;8.789;2350.000;20654.150;LOGISTICA;PESCADO CAPTURADO BIG EYE;Toneladas
RUIZ CARREÃ‘O ANDY DAYAN;16/8/2023;Big Eye 30 - 40;0.810;2400.000;1944.000;LOGISTICA;PESCADO CAPTURADO BIG EYE;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;22/8/2023;Dorado PequeÃ±o 4 - 7 libras;2.206;100.000;220.600;LOGISTICA;PESCADO CAPTURADO DORADO;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;22/8/2023;Dorado Mediano 7.50 - 12 libras;1.305;200.000;261.000;LOGISTICA;PESCADO CAPTURADO DORADO;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;22/8/2023;Pescado Fresco Wahoo;0.837;200.000;167.400;LOGISTICA;PESCADO CAPTURADO WAHOO;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;22/8/2023;Pescado Blanco Reject;3.254;250.000;813.500;LOGISTICA;PESCADO CAPTURADO WAHOO;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;22/8/2023;Pataseca;7.589;200.000;1517.800;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;22/8/2023;Botellita;14.560;200.000;2912.000;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
VERGARA BRAVO ERIKA FERNANDA;25/8/2023;Yellow Fin 7.5 - 20;6.419;2300.000;14763.700;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
VERGARA BRAVO ERIKA FERNANDA;25/8/2023;Big Eye 3 - 4;1.236;1800.000;2224.800;LOGISTICA;PESCADO CAPTURADO BIG EYE;Toneladas
VERGARA BRAVO ERIKA FERNANDA;25/8/2023;Big Eye 4 - 7.5;0.928;2000.000;1856.000;LOGISTICA;PESCADO CAPTURADO BIG EYE;Toneladas
VERGARA BRAVO ERIKA FERNANDA;25/8/2023;Big Eye  7.5 - 20;2.576;2250.000;5796.000;LOGISTICA;PESCADO CAPTURADO BIG EYE;Toneladas
VERGARA BRAVO ERIKA FERNANDA;25/8/2023;Yellow Fin 20 - 30;2.261;2550.000;5765.550;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
VERGARA BRAVO ERIKA FERNANDA;25/8/2023;Yellow FIin 30 - 40;0.635;2550.000;1619.250;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
VERGARA BRAVO ERIKA FERNANDA;25/8/2023;Yellow Fin 60 - 80;0.276;2800.000;772.800;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
VERGARA BRAVO ERIKA FERNANDA;25/8/2023;Big Eye 20 - 30;16.680;2300.000;38364.000;LOGISTICA;PESCADO CAPTURADO BIG EYE;Toneladas
VERGARA BRAVO ERIKA FERNANDA;25/8/2023;Big Eye 30 - 40;25.076;2300.000;57674.800;LOGISTICA;PESCADO CAPTURADO BIG EYE;Toneladas
VERGARA BRAVO ERIKA FERNANDA;25/8/2023;Big Eye 40 - 60;4.306;2500.000;10765.000;LOGISTICA;PESCADO CAPTURADO BIG EYE;Toneladas
VERGARA BRAVO ERIKA FERNANDA;25/8/2023;Big Eye 60 - 80;1.476;2700.000;3985.200;LOGISTICA;PESCADO CAPTURADO BIG EYE;Toneladas
VERGARA BRAVO ERIKA FERNANDA;25/8/2023;Yellow Fin 20 - 30;1.048;2550.000;2672.400;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;28/8/2023;Skip Jack  -3;52.183;1575.000;82188.225;LOGISTICA;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;28/8/2023;Skip Jack  3 - 4;26.641;1775.000;47287.775;LOGISTICA;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;28/8/2023;Skip Jack  4 - 7.5;35.454;1975.000;70021.650;LOGISTICA;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;28/8/2023;Skip Jack  7.5 - 20;45.139;2025.000;91406.475;LOGISTICA;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;28/8/2023;Yellow Fin -3;4.914;1575.000;7739.550;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;28/8/2023;Yellow Fin  3 - 4;3.592;1775.000;6375.800;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;28/8/2023;Yellow Fin  4 - 7.5;2.456;1975.000;4850.600;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
ASISERVY S.A.;29/8/2023;Skip Jack  -3;47.921;1600.000;76673.600;LOGISTICA;PESCADO CAPTURADO SKIP JACK;Toneladas
ASISERVY S.A.;29/8/2023;Skip Jack  3 - 4;21.995;1800.000;39591.000;LOGISTICA;PESCADO CAPTURADO SKIP JACK;Toneladas
ASISERVY S.A.;29/8/2023;Skip Jack  4 - 7.5;10.663;2000.000;21326.000;LOGISTICA;PESCADO CAPTURADO SKIP JACK;Toneladas
ASISERVY S.A.;29/8/2023;Skip Jack  7.5 - 20;45.780;2050.000;93849.000;LOGISTICA;PESCADO CAPTURADO SKIP JACK;Toneladas
ASISERVY S.A.;29/8/2023;Yellow Fin -3;20.380;1600.000;32608.000;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
ASISERVY S.A.;29/8/2023;Yellow Fin  3 - 4;15.744;1800.000;28339.200;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
ASISERVY S.A.;29/8/2023;Yellow Fin  4 - 7.5;20.233;2000.000;40466.000;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
ASISERVY S.A.;29/8/2023;Yellow Fin 7.5 - 20;2.204;2250.000;4959.000;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
ASISERVY S.A.;29/8/2023;Big Eye 4 - 7.5;0.112;2000.000;224.000;LOGISTICA;PESCADO CAPTURADO BIG EYE;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;31/8/2023;Dorado PequeÃ±o 4 - 7 libras;12.394;150.000;1859.100;LOGISTICA;PESCADO CAPTURADO DORADO;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;31/8/2023;Pescado Fresco Wahoo;5.366;200.000;1073.200;LOGISTICA;PESCADO CAPTURADO WAHOO;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;31/8/2023;Pescado Blanco Reject;19.467;250.000;4866.750;LOGISTICA;PESCADO CAPTURADO WAHOO;Toneladas
GRUPO DEGFER CIA LTDA;1/9/2023;Yellow Fin 20 - 30;0.088;2250.000;198.000;COMERCIALIZACION;PESCADO CAPTURADO YELLOW FIN;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;13/9/2023;Dorado PequeÃ±o 4 - 7 libras;0.423;100.000;42.300;LOGISTICA;PESCADO CAPTURADO DORADO;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;13/9/2023;Dorado Mediano 7.50 - 12 libras;0.506;200.000;101.200;LOGISTICA;PESCADO CAPTURADO DORADO;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;13/9/2023;Dorado Grande + 12 libras;0.535;250.000;133.750;LOGISTICA;PESCADO CAPTURADO DORADO;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;13/9/2023;Pescado Fresco Wahoo;0.583;200.000;116.600;LOGISTICA;PESCADO CAPTURADO WAHOO;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;13/9/2023;Pescado Blanco Reject;3.716;250.000;929.000;LOGISTICA;PESCADO CAPTURADO WAHOO;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;13/9/2023;Pataseca;1.867;200.000;373.400;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;13/9/2023;Botellita;0.778;200.000;155.600;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;19/9/2023;Yellow Fin -3;1.691;1600.000;2705.600;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;19/9/2023;Yellow Fin  3 - 4;8.195;1800.000;14751.000;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;19/9/2023;Yellow Fin  4 - 7.5;11.240;2000.000;22480.000;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;19/9/2023;Skip Jack  3 - 4;76.716;1800.000;138088.800;LOGISTICA;PESCADO CAPTURADO SKIP JACK;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;19/9/2023;Big Eye 3 - 4;1.921;1800.000;3457.800;LOGISTICA;PESCADO CAPTURADO BIG EYE;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;19/9/2023;Big Eye 4 - 7.5;0.760;2000.000;1520.000;LOGISTICA;PESCADO CAPTURADO BIG EYE;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;19/9/2023;Skip Jack  4 - 7.5;45.278;2000.000;90556.000;LOGISTICA;PESCADO CAPTURADO SKIP JACK;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;19/9/2023;Skip Jack  7.5 - 20;23.838;2050.000;48867.900;LOGISTICA;PESCADO CAPTURADO SKIP JACK;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;19/9/2023;Skip Jack  -3;54.491;1600.000;87185.600;LOGISTICA;PESCADO CAPTURADO SKIP JACK;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;19/9/2023;Skip Jack  7.5 - 20;7.833;2050.000;16057.650;LOGISTICA;PESCADO CAPTURADO SKIP JACK;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;25/9/2023;Pescado Blanco Reject;23.713;250.000;5928.250;LOGISTICA;PESCADO CAPTURADO WAHOO;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;25/9/2023;Botellita;0.276;200.000;55.200;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
INDUSTRIAS DE ENLATADOS ALIMENTICIOS CIA. LTDA. IDEAL;29/9/2023;Skip Jack  -3;3.800;1500.000;5700.000;LOGISTICA;PESCADO CAPTURADO SKIP JACK;Toneladas
INDUSTRIAS DE ENLATADOS ALIMENTICIOS CIA. LTDA. IDEAL;29/9/2023;Skip Jack  3 - 4;35.477;1700.000;60310.900;LOGISTICA;PESCADO CAPTURADO SKIP JACK;Toneladas
INDUSTRIAS DE ENLATADOS ALIMENTICIOS CIA. LTDA. IDEAL;29/9/2023;Skip Jack  4 - 7.5;46.437;1900.000;88230.300;LOGISTICA;PESCADO CAPTURADO SKIP JACK;Toneladas
INDUSTRIAS DE ENLATADOS ALIMENTICIOS CIA. LTDA. IDEAL;29/9/2023;Skip Jack  7.5 - 20;77.713;1950.000;151540.350;LOGISTICA;PESCADO CAPTURADO SKIP JACK;Toneladas
INDUSTRIAS DE ENLATADOS ALIMENTICIOS CIA. LTDA. IDEAL;29/9/2023;Yellow Fin -3;0.697;1500.000;1045.500;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
INDUSTRIAS DE ENLATADOS ALIMENTICIOS CIA. LTDA. IDEAL;29/9/2023;Yellow Fin  3 - 4;6.968;1700.000;11845.600;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
INDUSTRIAS DE ENLATADOS ALIMENTICIOS CIA. LTDA. IDEAL;29/9/2023;Yellow Fin  4 - 7.5;17.082;1900.000;32455.800;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
INDUSTRIAS DE ENLATADOS ALIMENTICIOS CIA. LTDA. IDEAL;29/9/2023;Yellow Fin 7.5 - 20;0.775;1950.000;1511.250;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
INDUSTRIAS DE ENLATADOS ALIMENTICIOS CIA. LTDA. IDEAL;29/9/2023;Yellow Fin + 20;0.071;2500.000;177.500;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
INDUSTRIAS DE ENLATADOS ALIMENTICIOS CIA. LTDA. IDEAL;29/9/2023;Pataseca;2.584;200.000;516.800;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
INDUSTRIAS DE ENLATADOS ALIMENTICIOS CIA. LTDA. IDEAL;29/9/2023;Botellita;0.678;200.000;135.600;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
INDUSTRIAS DE ENLATADOS ALIMENTICIOS CIA. LTDA. IDEAL;29/9/2023;Dorado PequeÃ±o 4 - 7 libras;0.466;100.000;46.600;LOGISTICA;PESCADO CAPTURADO DORADO;Toneladas
INDUSTRIAS DE ENLATADOS ALIMENTICIOS CIA. LTDA. IDEAL;29/9/2023;Pescado Blanco Reject;1.750;2500.000;4375.000;LOGISTICA;PESCADO CAPTURADO WAHOO;Toneladas
INDUSTRIAS DE ENLATADOS ALIMENTICIOS CIA. LTDA. IDEAL;29/9/2023;Pescado Blanco Reject;12.783;2500.000;31957.500;LOGISTICA;PESCADO CAPTURADO WAHOO;Toneladas
GRUPO DEGFER CIA LTDA;29/9/2023;Yellow Fin 20 - 30;0.095;2250.000;213.750;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Kilogramos
MARBELIZE S.A.;10/10/2023;Skip Jack  -3;62.242;1525.000;94919.050;LOGISTICA;PESCADO CAPTURADO SKIP JACK;Toneladas
MARBELIZE S.A.;10/10/2023;Skip Jack  3 - 4;81.066;1725.000;139838.850;LOGISTICA;PESCADO CAPTURADO SKIP JACK;Toneladas
MARBELIZE S.A.;10/10/2023;Skip Jack  4 - 7.5;34.149;1925.000;65736.825;LOGISTICA;PESCADO CAPTURADO SKIP JACK;Toneladas
MARBELIZE S.A.;10/10/2023;Skip Jack  7.5 - 20;236.517;1975.000;467121.075;LOGISTICA;PESCADO CAPTURADO SKIP JACK;Toneladas
MARBELIZE S.A.;10/10/2023;Yellow Fin -3;9.276;1525.000;14145.900;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
MARBELIZE S.A.;10/10/2023;Yellow Fin  3 - 4;24.781;1725.000;42747.225;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
MARBELIZE S.A.;10/10/2023;Yellow Fin  4 - 7.5;29.555;1925.000;56893.375;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
MARBELIZE S.A.;10/10/2023;Big Eye 4 - 7.5;2.550;1925.000;4908.750;LOGISTICA;PESCADO CAPTURADO BIG EYE;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;10/10/2023;Pescado Blanco Reject;14.406;250.000;3601.500;LOGISTICA;PESCADO CAPTURADO WAHOO;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;10/10/2023;Botellita;1.079;200.000;215.800;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;10/10/2023;Pataseca;3.264;200.000;652.800;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
EMPRESAS FADEGFER CIA LTDA;23/10/2023;Skip Jack  -3;1.986;1450.000;2879.700;LOGISTICA;PESCADO CAPTURADO SKIP JACK;Toneladas
EMPRESAS FADEGFER CIA LTDA;23/10/2023;Skip Jack  3 - 4;8.878;1650.000;14648.700;LOGISTICA;PESCADO CAPTURADO SKIP JACK;Toneladas
EMPRESAS FADEGFER CIA LTDA;23/10/2023;Skip Jack  4 - 7.5;81.078;1850.000;149994.300;LOGISTICA;PESCADO CAPTURADO SKIP JACK;Toneladas
EMPRESAS FADEGFER CIA LTDA;23/10/2023;Skip Jack  7.5 - 20;34.914;1900.000;66336.600;LOGISTICA;PESCADO CAPTURADO SKIP JACK;Toneladas
EMPRESAS FADEGFER CIA LTDA;23/10/2023;Yellow Fin -3;0.079;1450.000;114.550;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
EMPRESAS FADEGFER CIA LTDA;23/10/2023;Yellow Fin  3 - 4;8.026;1650.000;13242.900;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
EMPRESAS FADEGFER CIA LTDA;23/10/2023;Yellow Fin  4 - 7.5;57.957;1850.000;107220.450;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;27/10/2023;Pataseca;2.584;200.000;516.800;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;27/10/2023;Botellita;0.678;200.000;135.600;LOGISTICA;PESCADO CAPTURADO YELLOW FIN;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;27/10/2023;Dorado PequeÃ±o 4 - 7 libras;0.466;100.000;46.600;LOGISTICA;PESCADO CAPTURADO DORADO;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;27/10/2023;Pescado Blanco Reject;1.750;250.000;437.500;LOGISTICA;PESCADO CAPTURADO WAHOO;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;27/10/2023;Pescado Blanco Reject;12.783;250.000;3195.750;LOGISTICA;PESCADO CAPTURADO WAHOO;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;27/10/2023;Dorado PequeÃ±o 4 - 7 libras;1.730;100.000;173.000;LOGISTICA;PESCADO CAPTURADO DORADO;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;27/10/2023;Dorado Mediano 7.50 - 12 libras;1.912;250.000;478.000;LOGISTICA;PESCADO CAPTURADO DORADO;Toneladas
LOGISTIC CONTAINER & TRANSPORT ECUADOR IMPORTADORA Y EXPORTADORA LCTE S.A.;27/10/2023;Pescado Fresco Wahoo;0.676;200.000;135.200;LOGISTICA;PESCADO CAPTURADO WAHOO;Toneladas
